id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
4570,"Mencaghak matoaghi kopalang paneh,
Bolonjap dek poloh molokit bodan;
Sojak kocik banyak tokomeneh,
Habih bighat solughuh bodan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4571,"Pulas-pulas tangkai berangan,
Dipetik jangan buah muda;
Tua renta diperlekeh jangan,
Muda tak usah mendabik dada.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.0,ABAB,4
4572,"Wangi semerbak mekar melati,
Buat ramuan minyak hikmat;
Tidak pernah lupa di hati,
Di St. Columba awal berkhidmat.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.75,ABAB,4
4573,"Mari ke sungai kita berenang
Dekat pondok anjing mengejar
Tempat jatuh lagi dikenang
Ini kan pula tempat mengajar",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4574,"Ke sungai mari berenang,
Nasi lemak dibekalkan Ain;
Tempat jatuh lagi dikenang,
Inikan pula tempat bermain.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4575,"Keli haruan di selut paya,
Ikan puyu ikan berduri;
Gelap alam terang cahaya,
Ibarat lilin membakar diri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4576,"Bekal ulam tika berlibur,
Jeram tingkat di kaki bukit;
Kekal bergantung maruah lebur,
Diberi dihulur segala diungkit.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4577,"Pucuk putat si pucuk cekur,
Bekal ulam tika berlibur;
Beralih pimpin negara hancur,
Kekal bergantung maruah lebur.",Moderate,No nature elements,9.25,ABAB,4
4578,"Debu sawang sukar dipunggut,
Takut ada kutu dan hama,
Bukan hati nak merungut,
Cuma terkilan menunggu lama,",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4579,"Usah dipalu gantungan genta,
Debu dan sawang sukar dipungut;
Kira demikian perihal cerita,
Redha dan redah tanpa merungut.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4580,"Terbang riang si burung bayan,
Hari panas berjemur kain.,
Aduhai hati, seorng tak terlayan,
Apatah lagi nak cari lain,",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4581,"Terbang kelkatu di waktu petang,
Layang-layang di kayu jati;
Andai menunggu tiada datang,
Cari lain buat pengganti.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.75,ABAB,4
4582,"Ayam laga makan di tangan,
Bulu jalur balung berbelang;
Rajuk hati dipujuk jangan,
Rindu kasih rajuknya hilang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4583,"Elok cincin sarung ke jari,
Batu delima diikat suasa;
Jangan dikejar cinta nan lari,
Lelah jiwa mengikut rasa.",Moderate,No nature elements,9.25,ABAB,4
4584,"Gelang emas melingkar di tangan,
Cincin suasa di jari manis;
Cinta lepas dikenang jangan,
Andai dikenang didera tangis.",Moderate,No nature elements,9.5,ABAB,4
4585,"Sungai Korok MADA berpaya,
Terpijak selut kaki terbenam;
Untungkah pesawah di pilihan raya,
Menuai sehari lima tahun menanam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
4586,"Ambil kelkati pinang dikelar,
Dialas talam diletak tepak;
Luntur pekerti budi tercalar,
Jasa silam diendah tidak.",Moderate,No nature elements,9.25,ABAB,4
4587,"Terbang pipit disambar helang
Hinggap sebentar di sawah bendang
Bagaimana rajuk nak hilang
Orang ditunggu tak kunjung datang",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4588,"Cincin suasa di jari tangan,
Pending lama raja masyhur;
Cinta bangsa khianat jangan,
Cinta agama bicara luhur.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4589,"Emas suasa pending pusaka,
Sampin songket susun selisih;
Khianati bangsa janji dusta,
Beri diungkit merayu dipilih.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4590,"Keris pendek pending pusaka,
Selit di pinggang teruna terbilang;
Adat dikelek adab dijaga,
Janji dipegang maruah dijulang.",Moderate,No nature elements,10.0,ABAB,4
4591,"Comel lincah si anak kera,
Dihulur kacang lalu menari;
Mimpi ngeri anak didera,
Tiada kasih gersang naluri.",Moderate,No nature elements,9.25,ABAB,4
4592,"Ikan puyu di paya benta,
Asyik mengail hingga senja;
Bertemu bibir mekar cerita,
Imbau kenangan tika remaja.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4593,"Ambil tukul dan juga pahat,
Cangkul gergaji juga penggali;
Gerhana bulan boleh dilihat,
Gerhana di hati siapa peduli.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4594,"Senja hari pasanglah pelita,
Pelita disimpan di atas para;
Bibir bertemu terpejam mata,
Hati berdebar terkelu bicara.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4595,"Cantik bercorak ikan belida,
Disentap kail sangkut di benta;
Kasih sayang syarat tiada,
Saling percaya tanpa dusta.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4596,"Buah cempedak lebat di pangkal,
Ambil sebiji ke rumah nyonya;
Malam gelita jangan menakal,
Terlihat tidak terasa getarnya.",Moderate,No nature elements,10.0,ABAB,4
4597,"Merah oren limau mandarin,
Disusun elok di raga kayu;
Andai diimbau cinta kelmarin,
Hati berdebar terasa sayu.",Moderate,No nature elements,9.5,ABAB,4
4598,"Dara jelita atas permatang,
Kebaya ungu selendang sangkut;
Pucuk dicita ulam mendatang,
Senyum dibalas cinta disambut.",Moderate,No nature elements,10.0,ABAB,4
4599,"Penuh sekepuk buah berangan,
Tandan pisang susun ke tepi;
Cinta bertepuk sebelah tangan,
Kasih gersang kian menyepi.",Moderate,No nature elements,9.0,ABAB,4
4600,"Bayu malam daun berdesir,
Debur ombak terlerai sepi;
Cinta resah kasih terusir,
Rindu pendam di dalam mimpi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4601,"Kuning masak si buah langsat,
Merah ranum buah pulasan;
Berjalan tanpa peta sesat,
Berdua tanpa kata bosan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.25,ABAB,4
4602,"Tinggi gunung tampak berbalam,
Cerun landai ke ujung tanjung;
Tika jauh berkirim salam,
Tika dekat saling mengunjung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4603,"Terbentang laut tidak bertepi,
Bertemu langit di ujung mata;
Ucap berdegar berapi-api,
Tutur bicara menjaja dusta.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4604,"Ujung tanjung di teluk sepi,
Dingin tubuh diusap bayu;
Cinta semalam bagai mimpi,
Kala dikenang hatiku sayu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4605,"Di dada langit terbit pelangi,
Tiada mendung kelam gelumat;
Salam kasih mekar mewangi,
Tanpa amarah dendam kesumat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4606,"Emas perak tembaga suasa,
Cincin sebentuk di jari manis;
Diri tersisih sedih terasa,
Andai diingat ingin menangis.",Moderate,No nature elements,9.5,ABAB,4
4607,"Riak debur malam kenangan,
Putih pasir dan utuh batuan;
Biar bertabur hati di awangan,
Semua kuusir dikau pilihan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4608,"Kerdip bintang di langit biru,
Sipu rembulan di celah awan;
Pemimpin berdebat kian keliru,
Kuasa dan harta dalam igauan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4609,"Pemimpin berdebat kian keliru,
Kuasa dan harta dalam igauan,
Banyak khianat banyak menipu,
Asalkan kuasa dimilik berkekalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4610,"Emas perak intan terpilih,
Kain songket sulam berkait;
Khianat menipu dusta berdalih,
Telunjuk lurus kelingking berkait.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,9.0,ABAB,4
4611,"Digulai pedas semilang salai,
Mangga muda dihiris halus;
Kasih berbalas rindu terkulai,
Debar di dada cintanya tulus.",Moderate,No nature elements,9.75,ABAB,4
4612,"Redup anjung hening dan dingin,
Pohon kelapa tumbuh bersilang;
Hidup disanjung serba teringin,
Dipuji teralpa wibawa pun hilang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4613,"Mari minum air kelapa,
Kulit kelapa buang ke tepi;
Salam kasih rindu menyapa,
Sehening tanjung di teluk sepi.",Moderate,No nature elements,9.0,ABAB,4
4614,"Bermain wau atas permatang,
Sesekali berlari terkadang berjalan;
Andai daku seumpama bintang,
Sudikah dikau menjadi rembulan?",Moderate,Syllable count per line is not in the range of 8-12,10.25,ABAB,4
4615,"Ramah debur menyapa pantai,
Sampan kecil dialun ombak;
Kasih berkubur sedih mengintai,
Rasa terpencil melayan sebak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4616,"Kuning oren limau mandarin,
Mari dikupas tebal kulitnya;
Diputar waktu detik kelmarin,
Cinta terlepas orang empunya.",Moderate,No nature elements,9.75,ABAB,4
4617,"Ngelamun dara nasinya hangit,
Garam gulai tidak berasa;
Beraja helang di dada langit ,
Ayam di kepok menjadi mangsa.",Moderate,Word count per line is not in the range of 4-5; Rhyme doesn't follow ABAB or AAAA pattern,9.75,Other,4
4618,"Di bukit sepi tumbuh mempelam,
Di cerun bukit pohon tembusu;
Tika jauh berkirim salam,
Tika dekat diam membisu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4619,"Sambut raya bakar bahulu,
Enak rasanya dapor berasap,
Dah dekat lidah pun kelu,
Rupanya jari ligat balas whatssap.",Moderate,No nature elements,9.5,ABAB,4
4620,"Pucuk maman dimasak rendang,
Ayam kampung goreng berlada;
Hina miskin tidak dipandang,
Ramah disapa kaya berada.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4621,"Dingin sungai mengalir deras,
Di tebing tumbuh si pohon ara;
Jantung pisang digulai pedas,
Sepat goreng membuka selera.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4622,"Memetik cermai juga keranji,
Buah bidara dan nangka madu;
Musim menyemai ringgit dan janji,
Lembut bicara manis bermadu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4623,"Pohon kelapa di ujung pelimbahan;
Rimbun pandan tumbuh berumpun,
Hidup terikat dek takdir Tuhan,
Terungkap syukur dalam keampunan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4624,"Pelepah nyiur si daun kelapa,
Burung tempua buat sarang;
Dingin pagi mentari menyapa,
Moga cuaca cerah ke petang.",Moderate,Syllable count per line is not in the range of 8-12,8.75,ABAB,4
4625,"Daun kesum si daun ulam,
Mari di beli di pasar pagi;
Waalaikummussalam,
Juga selamat pagi",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.5,ABAB,4
4626,"Kembang mawar merah warna,
Harum bau menusuk hidung;
Dingin malam dakap tak lena,
Tangan melingkar kaki tersadung.",Moderate,No nature elements,8.75,ABAB,4
4627,"Anggun lenggang dara jelita,
Senyum manis hias rupa;
Lena bergenang si air mata
Tawa memendam tiap nestapa.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.5,ABAB,4
4628,"Rendang buah pohon bidara,
Ujung kampung pohon beringin
Lurus lidah tulus bicara,
Bukan lalang ditiup angin",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
4629,"Tampak berbalam tinjau-meninjau,
Padi huma ditampi-tampi;
Tidur malam terjaga mengigau,
Kekasih lama di dalam mimpi.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4630,"Ramah berbunyi burung tekukur,
Hinggap mari di dahan angsana;
Baru baring sudah berdengkur,
Orang sebelah sukar nak lena.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4631,"Gugur mangga gugur mempelam
Penuh sebakul sisih ke tepi;
Andai diimbau cerita silam,
Air mata bergenang di pipi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4632,"Jinak merpati makan di tangan,
Ayam laga balungnya merah;
Dendam hati dituruti jangan,
Hindari jiwa dari amarah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4633,"Tobang pokok pangkeh dahan,
Pokok tumbang monimpo kodai,
Amarah hati tak boleh ditahan,
Dikobaan negaro kito nak tergadai.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4634,"Biji mangga enak dikulum,
Setelah dikupas dimakan buah;
Ada amarah dibenarkan hukum,
Perihal mungkar keji maruah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4635,"Ambilkan asam limau kasturi,
Ikan disiang dikelar-kelar;
Hidup umpama pagar berduri,
Diterjah jatuh dipanjat calar.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4636,"Ambil kanvas lakarkan arca,
Di kaki tangga depan pergola;
Hidup umpama cermin kaca,
Dipamer semua terlihat segala.",Moderate,No nature elements,9.75,ABAB,4
4637,"Tinggi rendang pokok angsana,
Bertupang dahan pokok kapas;
Gelita malam bulan gerhana,
Kasih hanyut ke laut lepas.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4638,"Enak dimakan si buah melaka,
Nira enau dibuat gula;
Cerita orang palsu belaka,
Sendiri menipu benar segala.",Moderate,No nature elements,9.75,ABAB,4
4639,"Kalau tuan pergi ke darat,
Jalan mari hujung tanjung;
Perniagaan rezeki penuh berkat,
Berderma berzakat setelah untung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4640,"Kelajuan di lebuhraya jangan diduga,
Bior lambat asalkan selamat;
Kalau nak maju dalam berniaga,
Contohi tokeh 99 Speedmart.",Moderate,Syllable count per line is not in the range of 8-12,9.75,ABAB,4
4641,"Ulam raja bunga kantan,
Cicah sambal makan berselera;
Berniaga untuk tambah pendapatan,
Satu ibadah amalan mulia.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4642,"Bunga mawar bunga kemboja,
Dibeli untuk buat perhiasan;
Usah bertawar tika bekerja,
Rajin usaha bawa kejayaan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4643,"Kalau mahu jadi juara,
Jangan lupa senyum padanya;
Saya berniaga jual suara,
Untuk menghibur pendengar semuanya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4644,"Di atas tangga duduk berbeka,
Setelah puas menuju sawah;
Bidang niaga cuba teroka,
Rezeki luas hidup pun mewah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4645,"Gadis manis siram tanaman,
Makan pula si buah rambutan;
Niaga satu bidang pekerjaan,
Dimana saja asal ada keberkatan.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,10.0,ABAB,4
4646,"Bila gelap pasang lampu,
Lampu lama sudah berkarat;
Jikalau berniaga jangan menipu,
Nanti hidup tidak berkat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4647,"Indahnya si bunga Cempaka,
Baunya harum cantik berseri;
Berkahnya hidup berniaga,
Beramal sambil mencari rezeki.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
4648,"Untung bukan sebarang untung,
Untung berniaga berlipat-lipat;
Jangan asyik nak kira untung,
Bayar zakat baru untung berkat.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
4649,"Tepi jalan sekawan balam,
Ayam jantan tuju telaga;
Berniaga sambilan di pasar malam,
Jana pendapatan untuk keluarga.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4650,"Berjimat cermat memang baik,
Kalau berbelanja jangan boros;
Lebihan belanja bawak balik,
Jangan ditabor tanda boros.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4651,"Ramainya haijin antara haijin,
Haijin juga dari institut;
Banyak rajin perkara rajin,
Rajin berniaga amat dituntut.",Moderate,No nature elements,9.5,ABAB,4
4652,"Kalau tuan pergi ke darat,
Jalan mari hujung tanjung;
Untung perniagaan kantung pun berat,
Tunaikan haji berkat menabung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4653,"Makan nasi ulam pegaga,
Jemput juga jiran terdekat;
Banyak untung dalam berniaga,
Jangan lupa membayar zakat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4654,"Anak sembilang ditapak tangan,
Buat santapan ditengah hari;
Usaha cemerlang doa dipohonkan,
Ceburi perniagaan memantapkan ekonomi.",Moderate,Syllable count per line is not in the range of 8-12,11.0,ABAB,4
4655,"Anak tupai menari-nari,
Jatuh tersungkur mengejar rama-rama;
Berjimat untuk kemudian hari,
Hidup selesa kongsi bersama.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.25,ABAB,4
4656,"Turun kesawah perlu peka,
Takut terpijak duri gelama;
Masa berniaga usahlah leka,
Solat lima waktu perlu diutama.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4657,"Cari pegaga dihujung tanjung,
Buat santapan ditengah hari;
Orang berniaga patut disanjung,
Dengan ikhlas iya berbudi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4658,"Kalau tuan pergi ke darat,
Singgah mari di hujung tanjung;
Berniaga jujur barulah rezeki berkat,
Dunia akhirat mendapat untung.",Moderate,Syllable count per line is not in the range of 8-12,10.0,ABAB,4
4659,"Rasa manis buah naga,
Isu merah sedap dimakan;
Rezeki itu dalam berniaga,
Sunah Rasulullah perlu diamalkan.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,9.25,ABAB,4
4660,"Bulan lelong sembarang lelong,
Lelong murah bandar Melaka;
Bukan untung sembarang untung,
Jujur berniaga amalan mulia.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4661,"Kalau tuan pergi ke darat,
Jalan mari ke hujung tanjung;
Berniaga itu juga satu ibadat,
Jadi usah hanya mengejar untung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4662,"Makan nasi ulam pegaga,
Duduk di dapur rumah Mak Bidah;
Kalau kita rajin berniaga,
Rezeki kita bertambah-tambah.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4663,"Kalau puan pergi ke darat,
Sambil membawa bekalan dijunjung;
Selagi masih kuat kudrat,
Semangat berniaga amat disanjung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4664,"Buah naga, buah peria,
Mari disimpan di atas peti;
Rajin berniaga amalan mulia,
Mendapat rezeki senangnya hati.",Moderate,Syllable count per line is not in the range of 8-12,9.25,ABAB,4
4665,"Jalan mari ke hujung tanjung,
Setengah depa jalan disekat;
Bila berniaga sudah untung,
Jangan lupa bayar zakat.",Moderate,No nature elements,9.0,ABAB,4
4666,"Pergi ke kedai membeli kangkung,
Pergi dengan anak Pak Mahat;
Rajin berniaga banyak untung,
Jangan lupa membayar zakat.",Moderate,No nature elements,9.25,ABAB,4
4667,"Pak Mamat turun menjala,
Dapat sebakul ikan Tilan;
Jangan malu nak berniaga,
Walau sekadar penjaja jalanan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4668,"Pagi-pagi buka warung,
Jualan nasi beraneka kuih;
Ramai orang datang berduyung,
Alhamdulillah rezeki melimpah ruah.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
4669,"Hadir tetamu mari dijamu,
Tertumpah air basah celana;
Sering terbayang cantik wajahmu,
Ingin bertemu di dalam lena.",Moderate,No nature elements,9.75,ABAB,4
4670,"Turun ke air mendayung sampan,
Ke seberang bawa berangan;
Tinggi gunung tinggi harapan,
Burung terbang hinggap di tangan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4671,"Hari senja pasang pelita,
Letak pelita di tiap bucu;
Rang muda bermain cinta,
Rang tua bermain cucu.",Moderate,Syllable count per line is not in the range of 8-12,7.75,ABAB,4
4672,"Tajam terasa duri mengkuang,
Mari diraut menganyam tikar;
Daging busuk jangan dibuang,
Kasih jangan silih bertukar.",Moderate,No nature elements,8.75,ABAB,4
4673,"Tumbuk cili dibuat sambal,
Ikan goreng dicicah budu;
Kian lama kasih menebal,
Jauh di mata di hati rindu.",Moderate,Word count per line is not in the range of 4-5,8.5,ABAB,4
4674,"Digoreng garing buah berangan,
Buat jualan di pasar Sabtu;
Indahnya muda dalam kenangan,
Terasa ingin memutar waktu.",Moderate,No nature elements,9.25,ABAB,4
4675,"Batik sedondon hitam celana,
Songkok hitam di atas dahi;
Gelita malam bulan gerhana,
Terang hati cahaya IlLahi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4676,"Hitam sedondon baju celana,
Sampin songket bunga perang;
Rindu bulan bulan gerhana,
Rindu kasih dah milik orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4677,"Bunga senduduk rembang mentari,
Angin berdesir menjelang petang,
Bukan duduk bimbang menanti,
Duduk mentafsir takdir mendatang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4678,"Intung api tepian telaga,
Kertas kajang terbakar berasap;
Berhati hati bila berniaga,
Rugi memanjang untungnya lesap.",Moderate,No nature elements,9.75,ABAB,4
4679,"Burung merpati terbang bertiga,
Bersama anak menuju ke hutan;
Berhati-hati kalau nak berniaga,
Ramai orang yang ambil kesempatan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
4680,"Ramai datang bergotong-royong,
Sambil bawa sedikit juadah;
Jangan berniaga nak cari untung,
Berniagalah sambil sedekah.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.25,ABAB,4
4681,"Gantung raga tangkai diikat,
Tepian batu cuaca kelam;
Untung berniaga keluar zakat,
Dapat membantu sesama Islam",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4682,"Kari terung gulai cendawan,
Kelapa parut pulut kelamai;
Mencari untung dalam perniagaan,
Harga patut pelanggan pun ramai.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4683,"Bukit Saga arah barat,
Bawa kantong berisi surat;
Kalau niaga ikut syariat,
Pasti untung dunia akhirat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
4684,"Rotan dipotong diikat-ikat,
Diguna untuk buat titi;
Untung yang sedikit tetapi berkat,
Penjual dan pembeli berpuas hati.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4685,"Titi diguna setiap hari,
Untuk mengambil air di perigi;
Perniagaan maju tanda diberkati,
Berniagalah apa saja pasti tak rugi.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,10.75,ABAB,4
4686,"Pokok mempelam pokok mempelas,
Rotan dipotong diikat-ikat;
Berjual beli biarlah ikhlas,
Untung yang sedikit tetapi berkat.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4687,"Sumur dikiri dikanan telaga,
Dihujung sawah memasag lukah;
Jujur dan ikhlas adab berniaga,
Untung sedikit tetapi berakah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4688,"Radio Klasik menggamit Kenangan,
Irama pula merentas zaman;
Memang berniaga mencari keuntungan,
Namun keikhlasan menjadi amalan.",Moderate,No nature elements,10.5,ABAB,4
4689,"Mari petik daun pengaga,
Pengaga tanam tepi kolah;
Hidup senang dari berniaga,
Moga sentiasa diberkati Allah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4690,"Beli sepatu di kedai Atan,
Sepatu buluh ciptaan nyonya;
Berniaga itu amalan ikutan,
9/10 rezeki dariNya.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,9.0,ABAB,4
4691,"Tergantung-gantung banyak lampu,
Menarik mata merenung melekat;
Mencari untung jangan menipu,
Berniagalah kita supaya berkat.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.25,ABAB,4
4692,"Ikan diduga cara nelayan,
Ikan dipikat unjam kelapa;
Gigih berniaga hasil lumayan,
Pastikan zakat jangan dilupa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4693,"Murni peribadi penuh keikhlasan,
Sayang menyayangi akrab persahabatan;
Berniaga berjaja dengan kewarasan,
Dunia akhirat menjadi sempadan.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,11.75,ABAB,4
4694,"Buah kuini pucuk pegaga,
Ikan keli dikerat kerat;
Sungguh murni khidmat peniaga,
Berjual beli untuk masyarakat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4695,"Kaki sakit terpijak kelapa,
Duduk di banir daun di kerat;
Biar sedikit tidak mengapa,
Sentiasa mengalir membawa berkat.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4696,"Junjung raga menjual ubi,
Dicicah kerutub ikan haruan;
Amalan berniaga di zaman nabi,
Ada termaktub dalam al qur'an.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4697,"Kalau tuan pergi ke darat,
Jalan mari hujung tanjung;
Simpan ringgit nanti berkarat,
Bawa berniaga cari untung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
4698,"Usah dijolok sarang tebuan,
Bisa sengatan maut menanti,
Rupa paras jadi tumpuan,
Alamat lambat kahwin la nanti.",Moderate,No nature elements,9.0,ABAB,4
4699,"Air sirap si pandan wangi,
Kurma kismis asam halwa,
Jangan diharap indah pelangi,
Hilang gerimis mata kecewa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4700,"Lebah madu bunga setaman,
Angin semilir hangat mentari,
Ingin mengadu tiada berteman,
Mata berair disapu sendiri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4701,"Camar putih terbang melayang,
Berpuput angin di laut teduh,
Gerangan kasih cinta terhalang,
Kamar dingin badan berpeluh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
