id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
4799,"Terang bulan di sebalik awan,
Punggok merindu sedu dan sedan;
Perlu positif demi kebaikan,
Pandang negatif sebagai sempadan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4800,"Ambil air dengan Che Syukri,
Sambil tersenyum dengan Che Hasnah;
Hidup ini mesti pandai berdikari,
Agar nanti tidak mendatangkan masalah.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,10.75,ABAB,4
4801,"Terang bulan bagai di diri,
Tupai mengusik durian;
Rajin-rajinlah muhasabah diri,
Agar tidak menyesal di hari kemudian.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,10.0,ABAB,4
4802,"Di pokok kapas sikunang-kunang,
Cahayanya biru dilihat si Baha;
Gagal yang lepas jangan dikenang,
Rancang yang baru terus usaha.",Moderate,No nature elements,10.5,ABAB,4
4803,"Dusun Pak Latif penuh durian,
Lebat bunganya lekat di batang;
Perkara negatif bukan halangan,
Teladanikan ianya elakkan berulang.",Moderate,Syllable count per line is not in the range of 8-12,10.75,ABAB,4
4804,"Terang bulan dipagar bintang,
Waktu malam terang cahaya;
Kalau berfikir biarlah matang,
Supaya rumah tangga aman bahagia.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4805,"Ikan gonjeng nyaman digoreng,
Kalau digoreng bau lemaknya;
Orang dara jangan dikeyceng,
Kalau dikeyceng marah emaknya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4806,"Terang bulan bagai diukir,
Tupai mengusik bunga durian;
Sesuatu pekerjaan perlu difikir,
Jangan menyesal dihari kemudian.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4807,"Tajam pahat cantik diukir,
Alur berliku jajar selari,
Sebelum dibuat perlu difikir,
Agar tidak menyesal kemudian hari.",Moderate,No nature elements,10.0,ABAB,4
4808,"Dulang berisi si apam balik,
Untuk hidangan calon menantu;
Hilangkan sangsi fikirkan yang baik,
Sepanjang hidup bahagia selalu.",Moderate,No nature elements,10.25,ABAB,4
4809,"Tupai mengusik bunga durian,
Luruh di mana tidak keruan;
Tidak menyesal hari kemudian,
Jatuh kelana tiada kesampaian.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4810,"Tupai mengusik bunga durian,
Kera menangis minta makan;
Hidup kita mesti diteruskan,
Demi untuk masa hadapan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4811,"Tersayat kulit lalu berdarah,
Rasalah negeri tidak terukir;
Sememang sulit menahan marah,
Pujuklah diri habiskan fikir.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4812,"Terang bulan bagai diukir,
Tupai mengusik bunga durian;
Sebarang perbuatan habiskan fikir,
Tidak menyesal hari kemudian.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4813,"Pucuk paku goreng berlada,
Sambal tumis dicampur petai;
Andai diaku rupa tiada,
Dicukur kumis terserlah otai.",Moderate,No nature elements,9.0,ABAB,4
4814,"Pucuk paku gulai bersantan,
Ikan kembung goreng berlada;
Selebar kuku budi huluran,
Tidak terhitung darjat pahala.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4815,"Burung terkukur si burung balam,
Burung merbah hinggap di dahan;
Hidup bersyukur siang dan malam,
Sujud sembah kepada Tuhan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4816,"Mengail tilan diumpan dedak,
Dedak lumat bijian saga;
Jauh berjalan mencari jejak,
Jumpa alamat orang tiada.",Moderate,No nature elements,8.5,ABAB,4
4817,"Burung wak-wak di rumpun padi,
Burung tempua bersarang rendah;
Hidup di dunia hidup berbudi,
Berbekal doa menghadap Allah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4818,"Daghi Soghomban lalu ko Bongek,
Bawak bogheh ko ghumah bigheh;
Ditogo molawan, dipujuk bogek,
Kojo tak ponugheh peghangai tak senegheh.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,10.75,ABAB,4
4819,"Memutih embun di daun ati-ati,
Keladi di paya di tebingnya palas;
Budi merimbun lekat di hati,
Sepanjang usia tidak terbalas.",Moderate,Word count per line is not in the range of 4-5,10.75,ABAB,4
4820,"Terung asam dibuat gulai,
Digulai dengan ikan merah;
Kasih berdendam cinta bercerai,
Tinggal kenangan menyesal tak sudah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4821,"Usah dilentur si buluh dara,
Ruasnya rekah miangnya bisa;
Indah tutur benar bicara,
Sopan tingkah budaya bangsa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4822,"Mengail udang di teluk dalam,
Di bakau berakar duduk mengumpan;
Senja mengundang gelita malam,
Siang menghantar indah harapan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4823,"Ambil sabut nyalakan bara,
Daun dilulur perdu cempedak;
Salam disambut ramah bicara,
Kasih dihulur berjawab tidak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4824,"Usah menampi di tepi tangga,
Nyala pelita padam digagau;
Baru bermimpi udah terjaga,
Impikan cinta di dalam igau.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4825,"Anyam ketupat di malam rewang,
Daun basah pulut direndam;
Usah mengumpat usah membawang,
Jiwa gelisah amarah dendam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4826,"Cenderawasih terbang melayang,
Burung serindit di pokok palas;
Selaut kasih segunung sayang,
Budi sedikit tidak terbalas.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4827,"Kelapa dikukur dibuang sabut,
Sambal cicah di bawah khemah;
Jenguk ke dapur kepala serabut,
Tongkang pecah di dalam rumah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4828,"Burung kuang terbang ke sawah,
Senja redup pulangnya tidak;
Andai menuang jangan melimpah,
Andai menghirup jangan tersedak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4829,"Ikat kerbau di batang mempelam,
Dengusnya bengis tajam renungan;
Andai diimbau derita silam,
Hati menangis pecah empangan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4830,"Tiang pagar jauh disorot,
Tanah adat usah dipawah;
Andai longgar jangan terlorot,
Andai sendat jangan lelah.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.25,ABAB,4
4831,"Pohon berangan di tengah rimba,
Pohon senduduk tumbuh keliling;
Huluran tangan mengharap cinta,
Hati menunduk takdir berpaling.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4832,"Kelapa tumbang tepi permatang,
Pasang pelita jalan bertunjit;
Senja rembang azan kumandang,
Bersiap kita imarahkan masjid",Moderate,Rhyme doesn't follow ABAB or AAAA pattern,9.75,Other,4
4833,"Pisau tapik meraut palas,
Tumbuh lalang tepi telaga;
Kata berlapik hasrat beralas,
Andai terhalang malu terjaga.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4834,"Usah menampi padi hampa,
Lelah mengikut tiupan angin;
Lewat mimpi tidak berjumpa,
Kita melukut di nasi dingin.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4835,"Ikan tenggiri tidak bersisik,
Kacang buncis buat campuran;
Dini hari gelita berbisik,
Embun menitis menyapa daunan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4836,"Usah ditutuh dahan keranji,
Burung hinggap terbang lari;
Andai rapuh cinta dijanji,
Usah gundah takdir menguji.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4837,"Ke pasar pagi membeli udang,
Sayur pegaga ulam-ulaman;
Kasih pergi rindu bertandang,
Tidur terjaga hilang peneman.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
4838,"Dianyam atap untuk teratak,
Terluka jari pelepah berduri;
Usah ditatap cermin nan retak,
Sukar mencari hakikat diri.",Moderate,No nature elements,10.0,ABAB,4
4839,"Ikan semilang di lumpur paya
Onak dan duri perlu ku tempuh
Tak pernah hilang teman sebaya
Ada jer teman kat Ipoh",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
4840,"Ikan semilang di lumpur paya,
Telapak tangan tercucuk duri;
Ke mana hilang teman sebaya,
Hati terkenang ke mana dicari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4841,"Gulai peria ulam pegaga,
Ikan semilang dimasak kari;
Kelmarin ceria mesra bicara,
Ke mana hilang lelah mencari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4842,"Tanam selasih bawah teduhan,
Pohon cermai di telaga mandian;
Busana bersih dengan wangian,
Melangkah damai ke saf pengabdian.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4843,"Terbang melayang si burung bangau,
Melepas keringat di paya keladi;
Andai terbayang bukanlah angau,
Kadar mengingat mulianya budi",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4844,"Malam gelita di tanjung sepi,
Semalu tajam menusuk celana;
Hati meronta dikunjung mimpi,
Mata pejam enggan terlena.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4845,"Rendang keranji tumbuh merata,
Pohon pelam si pohon sena;
Tika janji dibelit dusta,
Cinta sekelam bulan gerhana.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4846,"Pasir memutih ke ujung teluk,
Ujung teluk airnya keruh;
Entah kasih dijenguk rajuk,
Kian dipujuk kian menjauh.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.5,ABAB,4
4847,"Indah alam belaian bayu,
Hijau segar nyanyian unggas;
Gelita malam cinta merayu,
Kasih mekar minta dibalas.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4848,"Bila malam jer cinta..
Bila malam je nak merayu..
Kalau dah begitu deritanya jiwa..
Eloklah cari buah hati yg baru..",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,9.5,ABAB,4
4849,"Jeram tingkat air mengalir,
Ikan sebarau di akar kayu;
Kata diikat janjinya mungkir,
Tidak dihirau pujuk dan rayu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4850,"Tinggi gunung usapan awan,
Jeram tingkat air mengalir;
Kian direnung hatiku rawan,
Kata diikat janjinya mungkir.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
4851,"Tumbuh rotan melilit batang,
Rotan tumbuh di lereng bukit;
Kutitip pesan cincin di dulang,
Luka sembuh jangan diungkit.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4852,"Dayung sampan ombak bergulung,
Lepas dayungan ditebar jala;
Bijak bukan dek sijil segulung,
Maruah bukan dek ijazah berjela.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4853,"Ranting berduri mencucuk tangan,
Tatkala direngkuh memetik mekar,
Dimuliakan diri bakti lumayan,
Leburkan angkuh jujur dipugar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4854,"Siakap senohong,
Gelama ikan duri;
Bercakap bohong,
Dilantik jadi menteri.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.25,ABAB,4
4855,"Selesai meraut duduk termenung,
Melihat kelkatu terbang senja;
Terpisah dek laut terhalang dek gunung,
Bahasa penyatu umat manusia",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
4856,"Ambil pelepah diraut lidi,
Anak angsa di bawah tangga;
Cantik wajah elok peribadi,
Indah bahasa cerminan bangsa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4857,"Sawah luas menghijau di lembah,
Menyeberang titi mengail sepat;
Andai tewas pemimpin berhujah,
Emosi pasti mengambil tempat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4858,"Berbalam pulau dilindung kabut,
Tanjung berteluk kapal berlabuh;
Pergi dihalau datang bersambut,
Benih yang elok dilempar tumbuh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4859,"Burung belatuk di batang berangan,
Burung tempua menganyam sarang;
Rajin angguk melawan jangan,
Kelak ketua menjadi sayang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4860,"Pokok palas di celah senduduk,
Di pinggir sawah belukar semak;
Tika di atas bawahlah menunduk,
Tika di bawah belajar mendongak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4861,"Tudung saji di dinding teratak,
Aneka warna susun teratur;
Andai dipuji jangan melonjak,
Tika dihina jangan tersungkur.",Moderate,No nature elements,10.0,ABAB,4
4862,"Tuai padi antara masak
Esok jangan layu layuan
Intai kami antara nampak
Esok jangan hilang hilangan",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
4863,"Pucuk bersulur dedalu melekap;
Dahan cemperai tempat berpaut,
Tepak dihulur hasrat terungkap,
Jangan dilerai kasih bertaut.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4864,"Terbang rendah burung serindit,
Pohon berangan di tengah rimba;
Menatap indah rembulan di langit,
Menanti gerangan jatuh ke riba,",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4865,"Kughung meghah coghak bobungo,
Poei somayang pelekat bolang;
Kok maghah tak nampak tolingo,
Kok ghiyang sonyum momanjang.",Moderate,No nature elements,8.75,ABAB,4
4866,"Gulai kundur berulam cekur,
Susun di talam beralas baldu;
Kelak tidur jangan berdengkur,
Sepi malam hilang syahdu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4867,"Sedang menimba digigit agas,
Di paya rawa menangkap keli;
Indah rimba nyanyian unggas,
Indah jiwa nyanyian sepi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4868,"Dingin gerimis di gelita malam,
Guruh petir di kelam gelumat;
Usah mengemis kasih pendendam,
Manis bibir di hati khianat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4869,"Burung enggang di dahan tualang,
Lebah penyengat di ranting ara;
Kasih renggang cinta terhalang,
Dendam kesumat empunya angkara.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4870,"Petai sepapan ulam-ulaman,
Ikan merah dimasak berkuah;
Titip harapan dalam kenangan,
Usah pasrah tebus maruah.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
4871,"Mawar sekuntum ranting berduri,
Wangi semerbak kelopak mekar,
Kasih nan harum kubawa pergi,
Tangis menyebak sendu gementar.",Moderate,No nature elements,10.0,ABAB,4
4872,"Daunan tingkap kerawang palas,
Langsir berkedut cahaya pelita;
Rindu terungkap tidak berbalas,
Manis di mulut di hati berdusta.",Moderate,Word count per line is not in the range of 4-5,10.25,ABAB,4
4873,"Malam rahmat indah anugerah,
Gelita kelam ghairah bergetar;
Salam Jumaat penuh baroqah,
Tawakal dalam gigih ikhtiar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4874,"Terluka tangan duri mengkuang,
Rendam selasih tangan dituam;
Kuasa di tangan angkuh dibuang,
Orang kan kasih di dalam diam.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
4875,"Dara jelita jalan berlenggang,
Di permatang arah ke baruh;
Usah dicita hakmilik orang,
Melirik pandang nyawa dipertaruh.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4876,"Bulan mengambang padam lantera,
Pungguk di dahan terbang kelawar;
Biar gelombang membadai bahtera,
Tenang juragan mengemudi layar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4877,"Andai terang padam pelita,
Usah berlari jalan ke titi;
Anak orang anak kita,
Anak sendiri tersisih ke tepi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4878,"Pergi kekedai jumpa cik nyonya,
Cik nyonya pula belum berpunya,
Boleh cik abang saya bertanya,
Insan d maksud siapa gamaknya?",Moderate,No nature elements,9.75,ABAB,4
4879,"Rumpun selasih ditimpa dahan,
Patah galah patah sandaran;
Sepi tersisih di tengah keriuhan,
Sendiri beralah mencari ketenangan.",Moderate,Syllable count per line is not in the range of 8-12,10.75,ABAB,4
4880,"Batik bercorak perca berjurai,
Tajam peniti dicucuk berulang;
Debur ombak mencumbui pantai,
Debar di hati mencumbui bayang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4881,"Akar kayu membelit batang,
Unggas berlagu di ranting kayu:
Hati sayu rindu bertandang,
Kasih keliru jiwaku ragu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4882,"Dara jelita ke rumah nyonya,
Tepung pelita buat bingkisan;
Kaya harta tak mungkin punya,
Kukaya kata dan mewah perasan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4883,"Limau purut daunnya wangi,
Tumbuh rimbun sisi halaman:
Jangan diturut hati nan sunyi,
Jiwa meruntun carilah teman.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4884,"Pelepah ijuk gugur ke tanah,
Kaki tersepit pelepah berduri:
Andai dipujuk tidak mengalah,
Biarlah nasib insaf sendiri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4885,"Angin berpuput debu di relau,
Paku berkarat cucuk sakit:
Terlontar ke laut jadi pulau,
Terlontar ke darat jadi bukit.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4886,"Cincin suasa mari ditempa,
Pakai bertamu hias pualam;
Di depan mata cari tak jumpa,
Takdir bertemu di gelita malam.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
4887,"Duduk membawang coghito sabun,
Tunggu maggi masak sokawah;
Penjaga gawang baco peghabun,
Palang tinggi nampak ghondah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4888,"Waktu sonjo pasangkan polito,
Takdo polito golap gumin mcm si buto,
Sosak napeh dibueknya kito,
Sib baik penyepak penalti dighabunkan mato.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,11.25,ABAB,4
4889,"Tiang pagar rebah ke paya,
Durian belanda dahannya sekah;
Bangkok digegar dek Harimau Malaya,
Debar di dada gelora ke sudah.",Moderate,Word count per line is not in the range of 4-5,10.25,ABAB,4
4890,"Nangka madu rendang ke tepi,
Dahannya rendah menyentuh bumi;
Lerai rindu di dalam mimpi,
Angannya indah ke subuh hari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4891,"Burung belatuk di dahan sena,
Nangka madu rendang ke tepi:
Andai mengantuk marilah lena,
Lerai rindu di dalam mimpi.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4892,"Merah bata dibakar hangit,
Pinggan ayan hangat di tangan,
Gegak gempita guruh di langit,
Air tempayan dibuang jangan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4893,"Pohon mempelam di laman nyonya,
Di banir angsana burung merbah,
Mimpi semalam hasrat berbunga,
Di hujung lena kakinya rebah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4894,"Patah tumbuh hilang berganti,
Pasang surut lumrah duniawi,
Fikir memikir dr mata turun ke hati,
Ini lah dia pendidik nusa dan bangsa Zawawi.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,11.25,ABAB,4
4895,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Ku kira puji seikhlas budi,
Rupanya lidah tidak bertulang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4896,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Pertama kasih kedua budi,
Ibu bapa paling disayang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4897,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kerana harta lenyapnya budi,
Hancur jahanam tidak dipandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4898,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Puas sudah menanam budi,
Kekayaan juga dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4899,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Jangan jemu menanam budi,
Ibarat pepatah pujangga didendang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4900,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Pusaka asli adalah budi,
Sehingga mati akan dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4901,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Rindu kerana terhutang budi,
Jauh dikenang dekat disayang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4902,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Sentiasa amalkan hidup berbudi,
Kemana pergi senang berdagang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4903,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Hidup kalau suka berbudi,
Bila dah tiada jasamu dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4904,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Tidak terkata indahnya budi,
Jauh terbenam tidak terpandang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4905,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Mari kita menyemai budi,
Bakti dihulur jasa dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
4906,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Puas sudah hamba berbudi,
Emas jua dipandang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
4907,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kalau kita selalu berbudi,
Budi kita tetap dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4908,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Bukan di mata nilainya budi,
Budi terbenam tidak didendang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4909,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Saling membantu murni peribadi,
Budi yang ikhlas tetap dikenang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4910,"Mari kita menanam padi,
Padi ditanam di dalam bendang;
Ikhlas hati menabur budi,
Hati riang walau tinggal seorang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
4911,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Indah tampan kerana budi,
Budi jugalah dikenang orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4912,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Rajin-rajinlah menabur budi,
Murah rezeki orang pun pandang.",Moderate,Word count per line is not in the range of 4-5,10.0,ABAB,4
4913,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Hidup di dunia hanyalah sekali,
Jangan dijadi umpatan orang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4914,"Padi ditabur didalam bendang,
Anak ciak turun makan;
Selalu berbudi kepada orang,
Perlukah kita mengharap balasan.",Moderate,Syllable count per line is not in the range of 8-12,9.75,ABAB,4
4915,"Marilah kita menanam padi,
Padi ditanam di dalam bendang;
Kongsi harta cantik peribadi,
Kala diam pahala yang datang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4916,"Pohon mempelam di laman nyonya,
Di banir angsana burung tekukur,
Mimpi semalam hasrat berbunga,
Di hujung lena kelopaknya gugur.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
4917,"Bukan amarah dendam membara
Sedang dendam bukan kesumat
Mengusir penjajah dengan bicara
Derita digenggam membakar semangat.",Moderate,No nature elements,10.5,ABAB,4
4918,"Guruh petir bertingkah di langit,
Panahan kilat pohon berdesir,
Payah getir bertempur sengit,
Bulat muafakat penjajah diusir.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4919,"Pohon angsana daun berdesir,
Tumbuh dedap di rimbun keladi,
Mencari makna di dalam takdir,
Memperindah adab ke negeri abadi.",Moderate,Syllable count per line is not in the range of 8-12,10.5,ABAB,4
4920,"Rumpun selasih tumbuh di hilir,
Pohon angsana daun berdesir,
Mencari kasih di dalam zikir,
Mencari makna di dalam takdir.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
4921,"Dara menampi bertiup pawana,
Irama tari bahasa alam,
Mencari mimpi di dalam lena,
Mencari diri di gelita malam.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4922,"Irama tari bahasa alam,
Rumpun selasih tumbuh di hilir,
Mencari diri di gelita malam,
Mencari kasih di dalam zikir.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
4923,"Lipat ke lutut kaki celana,
Calar terluka betis di sawah,
Jangan melutut tika dihina,
Jiwa merdeka terbela maruah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4924,"Calar terluka betis di sawah,
Terasa bisa nafas disela;
Jiwa merdeka terbela maruah,
Utuh bangsa agama terbela.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
4925,"Indah mawar di ranting berduri,
Dikarang jelita menjadi hiasan,
Kasih tawar pandai berperi,
Pudar cinta bersenandung alasan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
